"45492","S26-S","A4 PLUS","Diente","4C","11240","42","21.4","12/19/2024","1/3/2025 11:32"
"13202","MP5-S","B2 PLUS","Muela","4C","","25","9","","1/3/2025 11:32"
"3438","A25S4C","B1 PLUS","Diente","4C","PADILLA","27","15","8/20/2022","1/3/2025 11:32"
"7687","S32-S","A4 PLUS","Diente","4C","ARBOLEDA","31","17.5","10/28/2022","1/3/2025 11:32"
"13219","MP5-I","B2 PLUS","Muela","4C","","30","11","","1/3/2025 11:31"
"41152","A25S4C","B1 PLUS","Diente","4C","11164","24","13.3","9/3/2024","1/3/2025 11:31"
"41107","S68-S","B3 PLUS","Diente","4C","11164","122","64.9","9/2/2024","1/3/2025 11:31"
"40442","S52-S","A4","Diente","4C","11148","49","35.5","8/19/2024","1/3/2025 11:31"
"20649","3N-S4C","B3 PLUS","Diente","4C","10619","25","13.9","5/19/2023","1/3/2025 11:31"
"42188","S52-S","A4 PLUS","Diente","4C","11152","51","37","9/28/2024","1/3/2025 11:31"
"13421","S15-S","B1 PLUS","Diente","4C","","66","27.5","","1/3/2025 11:31"
"33902","P6-I","B2 PLUS","Muela","4C","11008","104","26.5","2/6/2024","1/3/2025 11:31"
"20625","S68-S","B3 PLUS","Diente","4C","10619","141","75","5/19/2023","1/3/2025 11:30"
"32596","S15-S","B1 PLUS","Diente","4C","11000","78","32.5","1/11/2024","1/3/2025 11:30"
"39533","P6-S","B2 PLUS","Muela","4C","11099","51","12.7","8/1/2024","1/3/2025 11:30"
"39805","P6-S","B2 PLUS","Muela","4C","11148","110","27.3","8/10/2024","1/3/2025 11:29"
"44639","S26-S","A4 PLUS","Diente","4C","11222","50","25.5","11/28/2024","1/3/2025 11:29"
"37150","S27-S","A3,5 PLUS","Diente","4C","11080","35","14.5","4/16/2024","1/3/2025 11:29"
"39450","P6-S","A3,5 PLUS","Muela","4C","11099","134","33.3","7/30/2024","1/3/2025 11:29"
"27017","S42-S","A4 PLUS","Diente","4C","10722","46","27.4","9/16/2023","1/3/2025 11:29"
"13423","S12-S","B1 PLUS","Diente","4C","","83","55.3","","1/3/2025 11:29"
"44380","P6-S","A3,5 PLUS","Muela","4C","NAL 4C","76","18.9","11/21/2024","1/3/2025 11:29"
"32268","S32-S","B1 PLUS","Diente","4C","11000","95","53.7","1/5/2024","1/3/2025 11:29"
"41857","P5-S","A3,5 PLUS","Muela","4C","11151","37","14.5","9/20/2024","1/3/2025 11:28"
"17188","S68-S","A4 PLUS","Diente","4C","10530","70","37.2","3/18/2023","1/3/2025 11:28"
"44709","P6-S","A3,5 PLUS","Muela","4C","11218","35","8.7","11/30/2024","1/3/2025 11:28"
"40942","P5-S","A3,5 PLUS","Muela","4C","11133","54","21.2","8/29/2024","1/3/2025 11:28"
"40944","P6-I","A3,5 PLUS","Muela","4C","11133","39","9.9","8/29/2024","1/3/2025 11:28"
"22980","3N-S4C","A4 PLUS","Diente","4C","","87","48.3","6/26/2023","1/3/2025 11:28"
"37183","S13-S","B2 PLUS","Diente","4C","11080","21","13.1","4/16/2024","1/3/2025 11:27"
"39438","P6-I","A3,5 PLUS","Muela","4C","11148","59","15","7/29/2024","1/3/2025 11:27"
"38632","S32-S","B3 PLUS","Diente","4C","","55","31.1","","1/3/2025 11:27"
"44746","P6-S","A3,5 PLUS","Muela","4C","NAL 4C","61","15.1","12/2/2024","1/3/2025 11:27"
"39491","S14-S","B2 PLUS","Diente","4C","11099","26","14.4","7/31/2024","1/3/2025 11:27"
"39407","P5-S","A3,5 PLUS","Muela","4C","11099","183","71.8","7/27/2024","1/3/2025 11:27"
"44638","S27-S","A4 PLUS","Diente","4C","11222","107","44.2","11/28/2024","1/3/2025 11:27"
"44975","P6-I","A3,5 PLUS","Muela","4C","NAL 4C","35","8.9","12/6/2024","1/3/2025 11:27"
"39804","S17-S","B2 PLUS","Diente","4C","11148","83","30.1","8/10/2024","1/3/2025 11:26"
"38319","32F-I4C","A3,5 PLUS","Muela","4C","11095","35","18.1","5/11/2024","1/3/2025 11:26"
"3440","3N-S4C","B1 PLUS","Diente","4C","PADILLA","55","30.6","8/20/2022","1/3/2025 11:26"
"13227","S24B-S","A4 PLUS","Diente","4C","","32","16","","1/3/2025 11:26"
"35270","SE22-S","B2 PLUS","Diente","4C","11044","27","15.2","3/6/2024","1/3/2025 11:26"
"44382","32F-I4C","A3,5 PLUS","Muela","4C","11222","28","14.5","11/21/2024","1/3/2025 11:26"
"4701","S27-S","B1 PLUS","Diente","4C","DEL DENT","107","44.2","9/9/2022","1/3/2025 11:26"
"34350","S13-S","B2 PLUS","Diente","4C","11008","22","13.8","2/15/2024","1/3/2025 11:26"
"41911","P6-S","A4 PLUS","Muela","4C","11152","87","21.6","9/23/2024","1/3/2025 11:26"
"44472","S5-I","A3 PLUS","Diente","4C","11222","37","28.9","11/23/2024","1/3/2025 11:25"
"39236","S12-S","B2 PLUS","Diente","4C","11148","72","48","7/24/2024","1/3/2025 11:25"
"42307","P5-I","A3,5 PLUS","Muela","4C","11152","70","26.9","10/2/2024","1/3/2025 11:25"
"10903","S42-S","B1 PLUS","Diente","4C","UHLER","110","65.5","1/6/2023","1/3/2025 11:25"
"10487","PU3-S","A4","Muela","2C","TOOTH EXPRES","52","13.9","12/21/2022","1/3/2025 11:25"
"44684","S3-I","A3 PLUS","Diente","4C","11222","29","22.3","11/30/2024","1/3/2025 11:25"
"39896","P5-S","A3,5 PLUS","Muela","4C","11160","69","27.1","8/10/2024","1/3/2025 11:25"
"39237","S14-S","B2 PLUS","Diente","4C","11099","56","31.1","7/24/2024","1/3/2025 11:25"
"42313","P6-S","A4 PLUS","Muela","4C","11157","116","28.8","10/2/2024","1/3/2025 11:25"
"40227","S3-I","A3 PLUS","Diente","4C","11148","24","18.5","8/16/2024","1/3/2025 11:24"
"45369","P3-S","A3,5 PLUS","Muela","4C","11238","42","16.2","12/17/2024","1/3/2025 11:24"
"45371","P5-S","A3,5 PLUS","Muela","4C","11240","75","29.4","12/17/2024","1/3/2025 11:24"
"38452","S17-S","B2 PLUS","Diente","4C","11095","46","16.7","5/16/2024","1/3/2025 11:24"
"36262","S3-I","A3 PLUS","Diente","4C","11053","77","59.2","3/25/2024","1/3/2025 11:24"
"37129","S24B-S","B1 PLUS","Diente","4C","11084","53","26.5","4/14/2024","1/3/2025 11:24"
"33514","S14-S","B2 PLUS","Diente","4C","11119","50","27.8","1/29/2024","1/3/2025 11:24"
"13593","MP5-I","A4 PLUS","Muela","4C","","84","30.9","","1/3/2025 11:24"
"13409","S27-S","B1 PLUS","Diente","4C","","23","9.5","","1/3/2025 11:24"
"45572","P5-I","A3,5 PLUS","Muela","4C","11240","24","9.2","12/21/2024","1/3/2025 11:23"
"41822","P6-S","A4 PLUS","Muela","4C","11151","19","4.7","9/19/2024","1/3/2025 11:23"
"41612","S68-S","A3 PLUS","Diente","4C","11151","166","88.3","9/13/2024","1/3/2025 11:23"
"33513","S13-S","B2 PLUS","Diente","4C","11008","20","12.5","1/29/2024","1/3/2025 11:23"
"39678","P5-I","A3,5 PLUS","Muela","4C","11160","81","31.2","8/5/2024","1/3/2025 11:23"
"41910","P6-I","A4 PLUS","Muela","4C","11151","45","11.5","9/23/2024","1/3/2025 11:23"
"39639","3P-S4C","B2 PLUS","Diente","4C","NAL 4C","55","28.9","8/5/2024","1/3/2025 11:23"
"41153","3P-S4C","B1 PLUS","Diente","4C","INVEN 4C","28","14.7","9/3/2024","1/3/2025 11:23"
"41685","S68-S","A3 PLUS","Diente","4C","11151","29","15.4","9/16/2024","1/3/2025 11:23"
"13578","MP5-S","A4 PLUS","Muela","4C","","17","6.1","","1/3/2025 11:22"
"13356","S26-S","B1 PLUS","Diente","4C","","90","45.9","","1/3/2025 11:22"
"39534","S14-S","B2 PLUS","Diente","4C","11106","23","12.8","8/1/2024","1/3/2025 11:22"
"13573","MP5-S","A4 PLUS","Muela","4C","","21","7.6","","1/3/2025 11:22"
"5877","S12-S","B1 PLUS","Diente","4C","BRIGADA","94","62.7","9/29/2022","1/3/2025 11:22"
"13137","MP5-S","A3,5 PLUS","Muela","4C","","19","6.8","","1/3/2025 11:22"
"33817","3P-S4C","B2 PLUS","Diente","4C","11008","46","24.2","2/3/2024","1/3/2025 11:22"
"44830","P3-I","A3,5 PLUS","Muela","4C","NAL 4C","17","6.9","12/3/2024","1/3/2025 16:24"
"39704","S15-S","A3 PLUS","Diente","4C","NAL 4C","13","5.4","8/6/2024","1/3/2025 11:22"
"18868","S68-S","B1 PLUS","Diente","4C","EM, UHLER","40","21.3","4/19/2023","1/3/2025 11:21"
"38450","S13-S","B2 PLUS","Diente","4C","11148","65","40.6","5/16/2024","1/3/2025 11:21"
"39439","PU3-I","A3,5 PLUS","Muela","2C","11099","54","14.6","7/29/2024","1/3/2025 11:21"
"20480","S32-S","A3 PLUS","Diente","4C","","32","18.1","5/16/2023","1/3/2025 11:21"
"32528","P3-I","A4 PLUS","Muela","4C","11000","27","10.9","1/11/2024","1/3/2025 11:21"
"24387","3P-S4C","B2 PLUS","Diente","4C","10695","16","8.4","7/25/2023","1/3/2025 11:21"
"39679","PU3-I4C","A3,5 PLUS","Muela","4C","NAL 4C","53","14.3","8/5/2024","1/3/2025 11:21"
"42342","A25S4C","B2 PLUS","Diente","4C","11152","23","12.8","10/3/2024","1/3/2025 11:21"
"42185","P4-S","A4 PLUS","Muela","4C","11152","50","13.7","9/28/2024","1/3/2025 11:21"
"7542","S32-S","A3,5 PLUS","Diente","4C","ARBOLEDA","19","10.7","10/26/2022","1/3/2025 11:21"
"38628","MP5-I","A3,5","Muela","4C","","31","11.4","","1/3/2025 11:21"
"39934","S32-S","A3 PLUS","Diente","4C","11148","51","28.8","8/12/2024","1/3/2025 11:20"
"14683","S32-S","A3,5 PLUS","Diente","4C","ARBOLEDA","49","27.7","1/31/2023","1/3/2025 11:20"
"38567","P3-S","A4 PLUS","Muela","4C","11148","43","16.6","5/23/2024","1/3/2025 11:20"
"45635","S42-S","A3 PLUS","Diente","4C","11240","97","57.7","12/23/2024","1/3/2025 11:20"
"10909","S52-S","B1 PLUS","Diente","4C","UHLER","75","54.3","1/7/2023","1/3/2025 11:20"
"39802","3N-S4C","B2 PLUS","Diente","4C","11107","24","13.3","8/10/2024","1/3/2025 11:20"
"13362","S13-S","B1 PLUS","Diente","4C","","56","35","","1/3/2025 11:19"
"41345","P4-S","A4 PLUS","Muela","4C","11175","82","22.5","9/6/2024","1/3/2025 11:19"
"24539","S27-S","B2 PLUS","Diente","4C","10695","104","43","7/27/2023","1/3/2025 11:19"
"36993","S68-S","A3,5 PLUS","Diente","4C","11084","21","11.2","4/12/2024","1/3/2025 11:19"
"10902","S52-S","B1 PLUS","Diente","4C","UHLER","73","52.9","1/6/2023","1/3/2025 11:19"
"44946","SE22-S","A3 PLUS","Diente","4C","11240","33","18.5","12/5/2024","1/3/2025 11:19"
"44643","P4-I","A4 PLUS","Muela","4C","11222","64","17.6","11/28/2024","1/3/2025 11:19"
"13145","MP5-I","A3,5 PLUS","Muela","4C","","31","11.4","","1/3/2025 11:19"
"40161","SE22-S","A3,5 PLUS","Diente","4C","11148","25","14","8/14/2024","1/3/2025 11:19"
"13115","3P-S4C","B2 PLUS","Diente","4C","BEATRIZ NUÑEZ","37","19.5","1/23/2023","1/3/2025 11:19"
"38722","S52-S","B1 PLUS","Diente","4C","","35","25.4","","1/3/2025 11:19"
"39631","A25S4C","A3 PLUS","Diente","4C","NAL 4C","25","13.9","8/4/2024","1/3/2025 11:19"
"41823","P4-I","A4 PLUS","Muela","4C","11151","75","20.7","9/19/2024","1/3/2025 11:19"
"17353","S24B-S","B2 PLUS","Diente","4C","10530","38","19","3/22/2023","1/3/2025 11:18"
"39634","PU3-I4C","A3,5 PLUS","Muela","4C","11099","29","7.8","8/5/2024","1/3/2025 11:18"
"40315","S14-S","B1 PLUS","Diente","4C","11148","121","67.2","8/16/2024","1/3/2025 11:18"
"44677","S32-S","A3,5 PLUS","Diente","4C","11222","21","11.9","11/29/2024","1/3/2025 11:18"
"31713","PU3-I4C","A3,5 PLUS","Muela","4C","10993","60","16.2","12/19/2023","1/3/2025 11:18"
"42166","S68-S","A3,5 PLUS","Diente","4C","11152","31","16.5","9/28/2024","1/3/2025 11:18"
"18928","S24B-S","B2 PLUS","Diente","4C","10565","73","36.5","4/20/2023","1/3/2025 11:18"
"31393","PU3-I4C","A3,5 PLUS","Muela","4C","10993","21","5.7","12/13/2023","1/3/2025 11:18"
"44950","S9-I","A3 PLUS","Diente","4C","11240","46","23.6","12/6/2024","1/3/2025 11:18"
"42310","P5-S","A4 PLUS","Muela","4C","11157","83","32.5","10/2/2024","1/3/2025 11:18"
"24228","S27-S","B2 PLUS","Diente","4C","10695","18","7.4","7/21/2023","1/3/2025 11:17"
"39683","3N-S4C","A3,5 PLUS","Diente","4C","NAL 4C","74","41.1","8/6/2024","1/3/2025 11:17"
"39115","PU3-I4C","A3,5 PLUS","Muela","4C","11099","74","19.9","7/22/2024","1/3/2025 11:17"
"36996","S17-S","A3,5 PLUS","Diente","4C","11080","32","11.6","4/12/2024","1/3/2025 11:17"
"38402","S27-S","B2 PLUS","Diente","4C","11148","68","28.1","5/15/2024","1/3/2025 11:17"
"44685","S9-I","A3 PLUS","Diente","4C","11222","52","26.7","11/30/2024","1/3/2025 11:17"
"44710","3N-S4C","A3,5 PLUS","Diente","4C","11218","36","20","11/30/2024","1/3/2025 11:17"
"16162","S68-S","B2 PLUS","Diente","4C","10530","58","30.9","3/1/2023","1/3/2025 11:17"
"41092","PU3-I4C","A3 PLUS","Muela","4C","11164","49","13.2","9/2/2024","1/3/2025 11:16"
"42465","S8-I","A3 PLUS","Diente","4C","11152","33","18.5","10/7/2024","1/3/2025 11:16"
"39803","S15-S","B2 PLUS","Diente","4C","11148","38","15.8","8/10/2024","1/3/2025 11:16"
"31400","S68-S","A3,5 PLUS","Diente","4C","10993","37","19.7","12/13/2023","1/3/2025 11:16"
"41346","P5-S","A4 PLUS","Muela","4C","11175","79","31","9/6/2024","1/3/2025 11:16"
"44678","PU3-S4C","A3,5 PLUS","Muela","4C","11222","98","26.1","11/29/2024","1/3/2025 11:16"
"13188","S42-S","B2 PLUS","Diente","4C","","56","33.3","","1/3/2025 11:16"
"44686","S6-I","A3 PLUS","Diente","4C","11218","17","12.1","11/30/2024","1/3/2025 11:16"
"32924","S17-S","A3,5 PLUS","Diente","4C","11007","74","26.8","1/17/2024","1/3/2025 11:16"
"30050","S68-S","B2 PLUS","Diente","4C","INVEN 4C","35","18.6","11/10/2023","1/3/2025 11:16"
"38627","P5-S","A4","Muela","4C","","35","13.7","","1/3/2025 11:16"
"42558","S8-I","A3 PLUS","Diente","4C","NAL 4C","42","23.6","10/8/2024","1/3/2025 11:15"
"31627","PU3-S4C","A3,5 PLUS","Muela","4C","10993","29","7.7","12/17/2023","1/3/2025 11:15"
"38434","S17-S","A3,5 PLUS","Diente","4C","11095","55","19.9","5/15/2024","1/3/2025 11:15"
"44947","P5-S","A4 PLUS","Muela","4C","11218","13","5.1","12/6/2024","1/3/2025 11:15"
"27747","S17-S","B2 PLUS","Diente","4C","","20","7.2","9/30/2023","1/3/2025 11:15"
"7121","S32-S","B2 PLUS","Diente","4C","UHLER","43","24.3","10/20/2022","1/3/2025 11:15"
"39114","PU3-S4C","A3,5 PLUS","Muela","4C","11099","104","27.7","7/22/2024","1/3/2025 11:15"
"44679","P4-I","A3,5 PLUS","Muela","4C","11222","55","15.2","11/29/2024","1/3/2025 11:14"
"39532","3N-S4C","B2 PLUS","Diente","4C","11099","31","17.2","8/1/2024","1/3/2025 11:14"
"42426","P4-I","A3,5 PLUS","Muela","4C","11192","129","35.5","10/4/2024","1/3/2025 11:14"
"39295","3N-S4C","B2 PLUS","Diente","4C","11099","26","14.4","7/25/2024","1/3/2025 11:14"
"44832","P4-I","A3,5 PLUS","Muela","4C","NAL 4C","40","11","12/3/2024","1/3/2025 11:14"
"42341","S52-S","B2 PLUS","Diente","4C","11152","39","28.3","10/3/2024","1/3/2025 11:13"
"36920","S8-I","A2 PLUS","Diente","4C","11080","31","17.4","4/11/2024","1/3/2025 11:13"
"31499","S68-S","A0 PLUS","Diente","4C","10993","25","13.3","12/15/2023","1/3/2025 11:13"
"39684","A25S4C","A3,5 PLUS","Diente","4C","NAL 4C","21","11.7","8/6/2024","1/3/2025 11:13"
"39446","S5-I","A3,5 PLUS","Diente","4C","11099","122","95.3","7/30/2024","1/3/2025 11:13"
"31519","S68-S","A0 PLUS","Diente","4C","10993","45","23.9","12/15/2023","1/3/2025 11:13"
"39509","A25S4C","A3,5 PLUS","Diente","4C","11099","37","20.6","7/31/2024","1/3/2025 11:13"
"42162","S5-I","A3,5 PLUS","Diente","4C","11152","20","15.6","9/28/2024","1/3/2025 11:12"
"40945","S14-S","A3,5 PLUS","Diente","4C","11133","28","15.6","8/29/2024","1/3/2025 11:12"
"38756","3N-S4C","A0 PLUS","Diente","4C","11124","22","12.2","7/12/2024","1/3/2025 11:12"
"34191","S3-I","A3,5 PLUS","Diente","4C","11008","26","20","2/12/2024","1/3/2025 11:12"
"38403","S5-I","B2 PLUS","Diente","4C","11095","0","0","5/15/2024","1/3/2025 16:12"
"39432","3P-S4C","A3,5 PLUS","Diente","4C","11099","67","35.3","7/29/2024","1/3/2025 11:12"
"314","266-S","A3 ZEN","Diente","2C","TOOTH","25","13.5","","1/3/2025 11:12"
"39268","S6-I","B2 PLUS","Diente","4C","11148","125","89.3","7/25/2024","1/3/2025 11:12"
"39978","S6-I","A3,5 PLUS","Diente","4C","11148","49","35","8/12/2024","1/3/2025 11:12"
"37912","A25S4C","A3 PLUS","Diente","4C","INVEN 4C","34","18.9","5/2/2024","1/3/2025 11:12"
"34139","S12-S","A3,5 PLUS","Diente","4C","11008","111","74","2/10/2024","1/3/2025 11:11"
"14872","A25-I","69","Diente","2C","KELASI","39","35.5","2/3/2023","1/3/2025 11:11"
"26384","S9-I","B2 PLUS","Diente","4C","","156","80","9/2/2023","1/3/2025 11:11"
"42424","137-S","A2 ZEN","Diente","2C","11192","25","13.1","10/4/2024","1/3/2025 11:11"
"31755","S68-S","A0 PLUS","Diente","4C","10993","34","18.1","12/20/2023","1/3/2025 11:11"
"41613","A25S4C","A3 PLUS","Diente","4C","11151","62","34.4","9/13/2024","1/3/2025 11:11"
"41860","S8-I","A3,5 PLUS","Diente","4C","11151","39","21.9","9/20/2024","1/3/2025 11:11"
"44743","S12-S","A3,5 PLUS","Diente","4C","NAL 4C","74","49.3","12/2/2024","1/3/2025 11:11"
"22745","1H-I","D3","Diente","2C","","69","53.5","6/23/2023","1/3/2025 11:11"
"13292","3N-S","A0 PLUS","Diente","2C","10647","26","19.3","","1/3/2025 11:11"
"39510","S13-S","A3,5 PLUS","Diente","4C","11106","25","15.6","7/31/2024","1/3/2025 11:10"
"42557","A25S4C","A3 PLUS","Diente","4C","NAL 4C","33","18.3","10/8/2024","1/3/2025 11:10"
"35317","S3-I","A3,5 PLUS","Diente","4C","11044","25","19.2","3/7/2024","1/3/2025 11:10"
"27419","268-I","D3","Diente","2C","14980","76","45.8","9/26/2023","1/3/2025 11:10"
"40273","S8-I","B2 PLUS","Diente","4C","11148","46","25.8","8/16/2024","1/3/2025 11:10"
"24152","S3-I","A3,5 PLUS","Diente","4C","","13","10","7/20/2023","1/3/2025 11:10"
"42403","S13-S","A3 PLUS","Diente","4C","11152","35","21.9","10/4/2024","1/3/2025 11:10"
"39550","S14-S","A3,5 PLUS","Diente","4C","11099","27","15","8/1/2024","1/3/2025 11:10"
"38150","P6-S","A0 PLUS","Muela","4C","11095","16","4","5/8/2024","1/3/2025 11:10"
"28723","3B-S","D3","Diente","2C","10940","28","30.4","10/20/2023","1/3/2025 11:10"
"19288","S8-I","B2 PLUS","Diente","4C","10571","91","51.1","4/25/2023","1/3/2025 11:10"
"39406","S15-S","A3,5 PLUS","Diente","4C","11099","59","24.6","7/27/2024","1/3/2025 11:10"
"44744","S8-I","A3,5 PLUS","Diente","4C","NAL 4C","82","46.1","12/2/2024","1/3/2025 11:10"
"19184","268-I","D3","Diente","2C","10566","18","10.8","4/24/2023","1/3/2025 11:09"
"35560","32F-I4C","A0 PLUS","Muela","4C","11056","34","17.6","3/12/2024","1/3/2025 11:09"
"33818","S3-I","B2 PLUS","Diente","4C","11008","44","33.8","2/3/2024","1/3/2025 11:09"
"41686","A25S4C","A3 PLUS","Diente","4C","11151","68","37.8","9/16/2024","1/3/2025 11:09"
"42161","S8-I","A3,5 PLUS","Diente","4C","11152","48","27","9/28/2024","1/3/2025 11:09"
"13284","MP5-I","A0 PLUS","Muela","4C","","51","18.8","","1/3/2025 11:09"
"12831","3R-I","D3","Diente","2C","","52","31.3","","1/3/2025 11:09"
"18003","S5-I","B2 PLUS","Diente","4C","10565","46","35.9","4/3/2023","1/3/2025 11:09"
"32509","S24B-S","A3,5 PLUS","Diente","4C","11000","51","25.5","1/10/2024","1/3/2025 11:09"
"34032","267-S","D3","Diente","2C","11023","34","14.7","2/8/2024","1/3/2025 11:09"
"40164","S5-I","A3,5 PLUS","Diente","4C","11148","95","74.2","8/14/2024","1/3/2025 11:09"
"39492","S5-I","B2 PLUS","Diente","4C","11148","39","30.5","7/31/2024","1/3/2025 11:09"
"38356","S13-S","A3 PLUS","Diente","4C","11095","13","8.1","5/14/2024","1/3/2025 11:08"
"13054","267-S","D3","Diente","2C","","20","8.6","","1/3/2025 11:08"
"34036","S3-I","B2 PLUS","Diente","4C","11008","14","10.8","2/8/2024","1/3/2025 11:08"
"16584","MP5-S","A0 PLUS","Muela","4C","10530","37","13.3","3/8/2023","1/3/2025 11:08"
"13053","268-S","D3","Diente","2C","","28","10.6","","1/3/2025 11:08"
"26989","S42-S","A3,5 PLUS","Diente","4C","10722","27","16.1","9/16/2023","1/3/2025 11:08"
"39433","S8-I","A3,5 PLUS","Diente","4C","11099","38","21.3","7/29/2024","1/3/2025 11:08"
"35271","S5-I","B2 PLUS","Diente","4C","11044","65","50.8","3/6/2024","1/3/2025 11:08"
"33569","S13-S","A3 PLUS","Diente","4C","11008","30","18.8","1/29/2024","1/3/2025 11:08"
"13372","MP5-S","A0 PLUS","Muela","4C","","23","8.3","","1/3/2025 11:08"
"42309","S27-S","A3,5 PLUS","Diente","4C","11152","48","19.8","10/2/2024","1/3/2025 11:07"
"39677","S8-I","A3,5 PLUS","Diente","4C","NAL 4C","27","15.2","8/5/2024","1/3/2025 11:07"
"44668","S3-I","B2 PLUS","Diente","4C","11222","40","30.8","11/29/2024","1/3/2025 11:07"
"34927","PU3-S4C","A0 PLUS","Muela","4C","NAL 4C","59","15.7","2/29/2024","1/3/2025 11:07"
"39576","A25S4C","A3 PLUS","Diente","4C","11099","16","8.9","8/1/2024","1/3/2025 11:07"
"19950","4H-I","D3","Diente","2C","10621","99","83.9","5/7/2023","1/3/2025 11:07"
"45370","S5-I","A3,5 PLUS","Diente","4C","11240","34","26.6","12/17/2024","1/3/2025 11:07"
"41861","3P-S4C","A3,5 PLUS","Diente","4C","11151","91","47.9","9/20/2024","1/3/2025 11:07"
"35459","32F-I4C","A0 PLUS","Muela","4C","11044","15","7.8","3/9/2024","1/3/2025 11:07"
"24497","S8-I","A3,5 PLUS","Diente","4C","10695","69","38.8","7/27/2023","1/3/2025 11:07"
"42009","S13-S","A3 PLUS","Diente","4C","11152","45","28.1","9/25/2024","1/3/2025 11:07"
"44379","S27-S","A3,5 PLUS","Diente","4C","NAL 4C","45","18.6","11/21/2024","1/3/2025 11:07"
"18428","32F-I4C","A0 PLUS","Muela","4C","10565","13","6.7","4/13/2023","1/3/2025 11:06"
"44979","S12-S","A3 PLUS","Diente","4C","11240","72","48","12/7/2024","1/3/2025 11:06"
"39676","S6-I","A3,5 PLUS","Diente","4C","11160","28","20","8/5/2024","1/3/2025 11:06"
"44745","S27-S","A3,5 PLUS","Diente","4C","NAL 4C","48","19.8","12/2/2024","1/3/2025 11:06"
"38826","S12-S","A3 PLUS","Diente","4C","11099","174","116","7/14/2024","1/3/2025 11:06"
"35883","S26-S","A0 PLUS","Diente","4C","11053","54","27.6","3/19/2024","1/3/2025 11:05"
"27416","224-S","D3","Diente","2C","","62","52.1","9/26/2023","1/3/2025 16:06"
"44438","P3-I","A3 PLUS","Muela","4C","11222","26","10.5","11/23/2024","1/3/2025 11:05"
"35922","S26-S","A0 PLUS","Diente","4C","11053","13","6.6","3/19/2024","1/3/2025 11:05"
"15856","S42-S","A0 PLUS","Diente","4C","10530","70","41.7","2/24/2023","1/3/2025 11:04"
"42402","P3-I","A3 PLUS","Muela","4C","11152","41","16.6","10/4/2024","1/3/2025 11:04"
"44548","S26-S","A0 PLUS","Diente","4C","11222","32","16.3","11/27/2024","1/3/2025 11:04"
"42018","2D-I","D3","Diente","2C","11172","47","56.6","9/25/2024","1/3/2025 11:04"
"23434","S17-S","A0 PLUS","Diente","4C","","47","17","7/6/2023","1/3/2025 11:04"
"40415","P3-I","A3 PLUS","Muela","4C","11148","80","32.4","8/18/2024","1/3/2025 11:03"
"44239","S27-S","A0 PLUS","Diente","4C","NAL 4C","38","15.7","11/19/2024","1/3/2025 11:03"
"12976","3D-S","D2","Diente","2C","","70","56.9","","1/3/2025 11:03"
"28529","S27-S","A0 PLUS","Diente","4C","10951","44","18.2","10/17/2023","1/3/2025 11:02"
"28724","3D-S","D3","Diente","2C","","29","23.6","10/20/2023","1/3/2025 11:02"
"1794","S42-S","A0 PLUS","Diente","4C","UHLER","26","15.5","7/28/2022","1/3/2025 11:02"
"39613","S52-S","A3 PLUS","Diente","4C","NAL 4C","24","17.4","8/2/2024","1/3/2025 11:02"
"13094","45H-S","D3","Diente","2C","","54","24.3","","1/3/2025 11:02"
"31912","A25-S","A2 ZEN","Diente","2C","11001","94","76.4","12/22/2023","1/3/2025 11:01"
"13297","S5-I","A0 PLUS","Diente","4C","","68","53.1","","1/3/2025 11:01"
"43757","2D-S","D3","Diente","2C","112-0313","59","49.6","11/8/2024","1/3/2025 11:01"
"34271","S6-I","A0 PLUS","Diente","4C","11008","16","11.4","2/14/2024","1/3/2025 11:01"
"13106","1N-I","D3","Diente","2C","","95","90.5","","1/3/2025 11:01"
"44945","S52-S","A3 PLUS","Diente","4C","11240","32","23.2","12/5/2024","1/3/2025 11:01"
"44240","S8-I","A0 PLUS","Diente","4C","NAL 4C","32","18","11/19/2024","1/3/2025 11:01"
"13099","3D-S","D3","Diente","2C","","60","48.8","","1/3/2025 11:00"
"41688","S52-S","A3 PLUS","Diente","4C","11151","35","25.4","9/16/2024","1/3/2025 11:00"
"18835","S8-I","A0 PLUS","Diente","4C","","49","27.5","4/19/2023","1/3/2025 11:00"
"13113","45H-S","D3","Diente","2C","","114","51.4","","1/3/2025 10:59"
"42257","S26-S","A3 PLUS","Diente","4C","11152","75","38.3","9/30/2024","1/3/2025 10:59"
"12967","PDS-I","D3","Muela","2C","","29","12.6","","1/3/2025 10:59"
"44241","S6-I","A0 PLUS","Diente","4C","11222","32","22.9","11/19/2024","1/3/2025 10:59"
"12947","PDS-S","D3","Muela","2C","","60","26.1","","1/3/2025 10:59"
"35815","S6-I","A0 PLUS","Diente","4C","11053","59","42.1","3/16/2024","1/3/2025 10:59"
"12953","33M-S","D3","Muela","2C","","25","10","","1/3/2025 10:59"
"44549","S3-I","A0 PLUS","Diente","4C","11222","13","10","11/27/2024","1/3/2025 10:59"
"12956","33M-S","D3","Muela","2C","","78","31.2","","1/3/2025 10:58"
"40354","S9-I","A0 PLUS","Diente","4C","11148","49","25.1","8/17/2024","1/3/2025 10:58"
"40358","2D-I","D3","Diente","2C","11147","31","37.3","8/17/2024","1/3/2025 10:58"
